wave,MT2,MT3,MT7,MT8,MT11,MT12,MT13,MT14,MT19,MT20,MT21,MT24,MT25,MT15,MT16,MT17,MT18,MT28,MT29,MT32,MT34
1116,0.588352185875879,0.678565610965025,1.74770680422054,1.59953800407933,2.04262910966907,1.66645074281345,2.19612868294003,1.68614275873033,1.409513036,1.325467502,1.336147718,1.597394634,1.749190425,1.303350331,1.148802719,1.277723565,1.02390725,1.391193629,0.9496192106,1.20547174,1.053803539
1115,0.588428615102415,0.679380075861588,1.74716901099068,1.59944789849196,2.03885423594758,1.66897811381665,2.19722961692912,1.68577181919347,1.409771823,1.326037109,1.335745936,1.596937017,1.749526387,1.302844193,1.148147301,1.277672541,1.024213662,1.389657993,0.9490222284,1.204706303,1.053645974
1114,0.591523998777132,0.681916552253741,1.74685087978428,1.59704781330122,2.04011252718808,1.67255678620353,2.19884492171637,1.68602617773303,1.409453884,1.32567353,1.334936633,1.595537471,1.749120433,1.302254958,1.147179417,1.277481201,1.023892998,1.389360898,0.9490526867,1.20535851,1.053721005
1113,0.591791501070009,0.683498941195635,1.74685087978428,1.5960320775891,2.04270101202567,1.6771655215623,2.19928710012182,1.68506173493721,1.40895849,1.325049386,1.335550785,1.594751895,1.749587047,1.301272899,1.146638316,1.277232459,1.023686348,1.389357039,0.9493450862,1.203732523,1.053387118
1112,0.589269336594314,0.68447629907151,1.74603282811068,1.59676111370506,2.04418399813054,1.67881149847614,2.19956684564364,1.68401250596153,1.408574006,1.325170579,1.335740197,1.5945269,1.749083104,1.300509915,1.145723779,1.277085765,1.023208916,1.388747415,0.9490587784,1.201861959,1.053529677
1111,0.588619688168756,0.684802085030135,1.74594193348028,1.5961795230957,2.04546925275476,1.67274793190965,2.19999097595091,1.68330242170526,1.408906733,1.324607032,1.335097346,1.593794713,1.748210536,1.300056657,1.145022635,1.276333161,1.022396568,1.389083094,0.9489674036,1.201698907,1.053889825
1110,0.587778966676857,0.68566309077793,1.74641155573734,1.59646622269186,2.04469630242131,1.66745956737355,2.19953977349637,1.68248635472418,1.408655339,1.325237235,1.335091606,1.592482877,1.748201204,1.299406988,1.144344353,1.275134097,1.022389442,1.389414915,0.9491166491,1.202881031,1.053736011
1109,0.590836135738306,0.686105228864636,1.74721445830588,1.59649079694296,2.04675450737898,1.66293578566195,2.19949465325091,1.68169148428806,1.408226491,1.325346309,1.33457503,1.592341779,1.747580608,1.29900661,1.143330742,1.274292202,1.021740989,1.388635522,0.9486415,1.203388303,1.053207044
1108,0.591944359523082,0.688292648872548,1.74670696328614,1.59554878398414,2.04417501033596,1.65562977200565,2.19915173938546,1.6802289226856,1.408189521,1.324879716,1.334305262,1.592093903,1.746964677,1.298591124,1.142629597,1.274222044,1.020358573,1.388623947,0.9486871874,1.203139196,1.052633058
1107,0.593816875573219,0.691899564843041,1.74618431916135,1.59505729896215,2.04297064586292,1.65635187800656,2.19946758110364,1.67979439351386,1.407982491,1.324831239,1.335527826,1.592006193,1.745994121,1.296657224,1.141623607,1.274840709,1.020280189,1.388982776,0.9486475917,1.203293189,1.05237045
1106,0.593816875573219,0.696786354222419,1.74791889169147,1.59653175402813,2.04337509661879,1.66202253395491,2.20009926454,1.67969900906152,1.4078494,1.324273751,1.335866471,1.591746877,1.744934907,1.294526912,1.140861493,1.274981025,1.020287315,1.388743557,0.9481054344,1.203252427,1.05227291
1105,0.591141852644451,0.69885742210225,1.7485627286568,1.59740004423365,2.04173033021157,1.66439061686967,2.20165140098362,1.67901012135022,1.407708916,1.323225431,1.335677059,1.591365529,1.744225654,1.293831917,1.139657354,1.274407006,1.019881141,1.388149366,0.9486902332,1.203102963,1.051897755
1104,0.59217364720269,0.699253019337724,1.74619189371388,1.59441836843356,2.04050799014938,1.66742770975587,2.20268916662907,1.67784431137725,1.4085814,1.322492213,1.335854991,1.59112528,1.744430964,1.292381492,1.139863124,1.273137784,1.019923896,1.388207242,0.9491075116,1.202573045,1.051586377
1103,0.593243656374198,0.700975030833314,1.74516932912188,1.59278008502691,2.04320432852187,1.66861706081619,2.20254478184361,1.67730379948068,1.408899339,1.323122417,1.33588943,1.590278689,1.744682936,1.290991501,1.140259424,1.272614788,1.019396582,1.386802791,0.9492476197,1.202387347,1.051653905
1102,0.595918679302965,0.701742954878645,1.74471485596988,1.59205924032798,2.04244935377757,1.66722594484385,2.2022650363218,1.67822584918658,1.408248673,1.32375868,1.336256773,1.589519807,1.745014232,1.291157696,1.139238191,1.272499984,1.018862143,1.386027256,0.9491562449,1.203737052,1.051462576
1101,0.59805869764598,0.702231633816582,1.74579801698215,1.59247700259668,2.04386043752584,1.66829848463932,2.20127239092181,1.67702824439616,1.407553643,1.323576891,1.336428965,1.589771497,1.744253651,1.290704438,1.138544667,1.271766514,1.019460715,1.38546779,0.9485196669,1.203030495,1.051143695
1100,0.601727300519719,0.704116538291485,1.74632066110694,1.59242785409448,2.04564900864626,1.6706028523187,2.20120019852908,1.67603200678289,1.407871582,1.323195133,1.336159197,1.59086215,1.745303532,1.290644004,1.137043303,1.2716836,1.019168555,1.38637451,0.9490953283,1.202740626,1.050944864
1099,0.599892999082849,0.703534777651083,1.74585103884988,1.59172339222962,2.04541532598731,1.67319393855727,2.20349230699815,1.67571405860845,1.408196915,1.322686122,1.335677059,1.590450295,1.744132332,1.289737488,1.136296432,1.271881318,1.017871649,1.386721765,0.9491440616,1.203297719,1.050599722
1098,0.597752980739835,0.704931003188048,1.74526779830482,1.59106807886696,2.04542431378188,1.67274793190965,2.20467445742905,1.67577764824334,1.408315218,1.323485996,1.336044403,1.58932532,1.744192991,1.289616619,1.136174494,1.271734624,1.017465475,1.385348181,0.9486049501,1.202609279,1.050213313
1097,0.600428003668603,0.706210876596933,1.74522992554215,1.59133020421203,2.0476802502202,1.6718665378203,2.20549564589631,1.67537491388904,1.4080934,1.322777017,1.336228074,1.588234666,1.745042229,1.289707271,1.135778194,1.271562418,1.017914404,1.385255579,0.9490344118,1.202921794,1.050119524
1096,0.598937633751146,0.706885718939799,1.74602525355815,1.59096978186256,2.04942388236774,1.67105947817222,2.20670486847448,1.67483440199248,1.4085814,1.322092276,1.336853706,1.588330003,1.744925575,1.288778093,1.135336168,1.271530528,1.017636496,1.386903109,0.9484953003,1.203415478,1.050006978
1095,0.596071537756038,0.708142321923068,1.74630551200188,1.5906585080153,2.0488666391041,1.67076214040714,2.20737264810721,1.67468602617773,1.40923946,1.322068038,1.33697998,1.588528304,1.744095003,1.287939566,1.134665508,1.271026666,1.017280203,1.386833658,0.9477734392,1.201744199,1.049751873
1094,0.595230816264139,0.708584460009774,1.74585861340241,1.59024074574661,2.04920817529795,1.67182406099672,2.20794116319993,1.67515235016692,1.409261642,1.322183171,1.33718661,1.588452034,1.742737156,1.286239849,1.134688372,1.270746034,1.017322958,1.385517949,0.9479135472,1.200870061,1.049226657
1093,0.600007642922654,0.710306471505364,1.74532839472508,1.58999500323561,2.04959465046467,1.67594431288428,2.20829310111447,1.67416671082614,1.40920249,1.322243768,1.337301405,1.587224095,1.742205217,1.285590179,1.133758593,1.270975642,1.017401343,1.385633701,0.9487237374,1.201717024,1.049102856
1092,0.602147661265668,0.71407628045517,1.74597980624295,1.58961819805208,2.04936995560029,1.67558325988383,2.20924062626901,1.67318107148535,1.409734854,1.321843831,1.337990174,1.586934271,1.742559843,1.284804533,1.132653528,1.270701388,1.016710134,1.385726302,0.9483917422,1.201128226,1.048934037
1091,0.602797309691226,0.717915900681824,1.74632066110694,1.58991308906528,2.04972946738329,1.67319393855727,2.21026936786536,1.67290551640083,1.409941884,1.321595385,1.337967215,1.587197401,1.742891139,1.28483475,1.132028595,1.270471781,1.015883535,1.386305059,0.9478952723,1.199841931,1.048513864
1090,0.602033017425864,0.714890745351732,1.74642670484241,1.59013425732517,2.04963958943754,1.67006127281802,2.21133420565808,1.67261936304382,1.409165521,1.32115909,1.338753559,1.586697835,1.743689049,1.28478187,1.13179996,1.269285473,1.015684011,1.386463253,0.9488699371,1.199941573,1.048401318
1089,0.605739834912871,0.713564331091616,1.74590406071761,1.58924139286855,2.05033164961982,1.6701143688475,2.21152371068899,1.67232261141434,1.409076793,1.320789451,1.339120902,1.586129628,1.74244319,1.283671388,1.132013352,1.269355631,1.015876409,1.386606013,0.9494060027,1.20064813,1.048176225
1088,0.605051971874045,0.716077537058153,1.74638125752721,1.58898745894052,2.05348636551563,1.66716222960847,2.21260659657989,1.67188808224259,1.409091581,1.320747034,1.338742079,1.585641503,1.742135225,1.283384325,1.131342692,1.269885005,1.015691137,1.386158441,0.9494212319,1.20128222,1.047906114
1087,0.602071232039132,0.718125334512368,1.74601767900561,1.58905299027679,2.05256062267441,1.6695940277586,2.21324730406533,1.67124158762122,1.408810612,1.320541006,1.338248462,1.586007596,1.741696608,1.282598678,1.130405292,1.269444923,1.015384725,1.386598296,0.9487450581,1.201168989,1.047587233
1086,0.605128401100581,0.713168733856142,1.74923686383227,1.59237051417525,2.05180564793011,1.67154796164343,2.21310291927988,1.67079646017699,1.40875146,1.320128949,1.338087749,1.585843617,1.741771266,1.282606232,1.130733001,1.269094133,1.015619878,1.385340464,0.9483095048,1.200679835,1.047876102
1085,0.604020177315806,0.710236660228516,1.7487445179176,1.59289476486537,2.05393575524438,1.67211077955591,2.21362631412715,1.67025594828043,1.409143339,1.319874444,1.337146432,1.584196196,1.741201997,1.282107649,1.129803222,1.268832635,1.015448858,1.386432386,0.9488912579,1.200240501,1.047876102
1084,0.60677162947111,0.713308356409839,1.74707811636028,1.58924958428559,2.0556164728299,1.67524344529516,2.21419482921987,1.67038312755021,1.409291217,1.319286658,1.337617091,1.58458517,1.740184779,1.281261568,1.128835338,1.268526491,1.014002309,1.386744915,0.9480658386,1.199624528,1.047178315
1083,0.610096300825436,0.718264957066065,1.74457851402428,1.58793895756027,2.05593104564002,1.67519034926568,2.21451969498714,1.66931270202957,1.409283824,1.319013974,1.338168105,1.584104672,1.74115067,1.280936733,1.129292606,1.268513735,1.014308721,1.386197025,0.9478800431,1.198972322,1.047234588
1082,0.609714154692755,0.718823447280851,1.74282879238909,1.58716896435914,2.05664108141144,1.67599740891376,2.21570184541804,1.66879338667797,1.409387339,1.320098651,1.33894871,1.583902558,1.742074565,1.281065156,1.130237627,1.267818533,1.014237462,1.385290305,0.9487541956,1.198831916,1.047245842
1081,0.60616019565882,0.718846717706467,1.74350292756455,1.5857518492124,2.05787240926821,1.67399037899946,2.21656815413076,1.66823167823645,1.410097156,1.31872311,1.339884287,1.58378434,1.740357426,1.280543909,1.129932782,1.268245859,1.014023686,1.385286447,0.9491227408,1.199597353,1.046908203
1080,0.607765209416081,0.716380052591162,1.74654032313041,1.58830757132676,2.05710844672934,1.67480805785343,2.21663132247439,1.66881458322293,1.410644307,1.31803837,1.340584535,1.583799594,1.739139564,1.279508971,1.129536482,1.267888691,1.014009435,1.386737198,0.9485744918,1.199090081,1.046645596
1079,0.608070926322226,0.720080050264119,1.74649487581521,1.5882174657394,2.05637144757419,1.67808939247523,2.21624328836349,1.66851783159345,1.409794005,1.318535261,1.340894481,1.58359748,1.739447529,1.277590179,1.12878199,1.266823565,1.014194707,1.386100565,0.9486171334,1.199606412,1.046367981
1078,0.610554876184653,0.721034137714379,1.74366199316775,1.58446579673818,2.05390879186065,1.67523282608927,2.21713666922348,1.66852842986593,1.410526004,1.317535419,1.34133644,1.582632671,1.739960804,1.277280453,1.128408554,1.26646002,1.013510625,1.386081273,0.9484861628,1.20076589,1.046337969
1077,0.608949862427392,0.71977753473111,1.74255610849789,1.58370399495409,2.05584116769427,1.67382047170513,2.21803907413256,1.6675109957077,1.411413277,1.317183959,1.341060933,1.582636484,1.739190892,1.276970727,1.127791242,1.266638603,1.013503499,1.385321172,0.9481693967,1.199085552,1.046277944
1076,0.610707734637725,0.718869988132083,1.74176078048189,1.58433473406565,2.06020024806313,1.67686818379722,2.21803907413256,1.66558211011605,1.410977034,1.317377868,1.340446781,1.58234666,1.739433531,1.276925401,1.127333974,1.266338838,1.013403737,1.386085132,0.9477703933,1.198397112,1.046356727
1075,0.611128095383675,0.717799548553743,1.74367714227282,1.58409718297168,2.06063166220273,1.68039376015462,2.21882416640347,1.6664723650045,1.411095337,1.317699029,1.34091744,1.583551718,1.739858149,1.276230406,1.127021507,1.265713794,1.012619893,1.386131432,0.9477643017,1.199144432,1.045775238
1074,0.613077040660348,0.717846089404975,1.74429825558055,1.58607131447669,2.05958009023746,1.67599740891376,2.22024996615982,1.66688569763129,1.41125061,1.317771745,1.340894481,1.58297207,1.739335542,1.275792257,1.126800494,1.26585411,1.012163838,1.384688397,0.9480384262,1.200081979,1.045760231
1073,0.611548456129624,0.719451748772485,1.74411646631975,1.58576004062943,2.05942729772968,1.67906635941764,2.22099896223435,1.66624980128239,1.411538973,1.317262734,1.34091744,1.582712754,1.740306099,1.274991501,1.126114591,1.265879622,1.011444126,1.384626663,0.9474475356,1.200036687,1.0451975
1072,0.612350963008254,0.721313382821772,1.74405586989949,1.58345006102606,2.06093724721828,1.68024509127208,2.22142309254162,1.66494621376716,1.411309761,1.317093064,1.341101111,1.580882286,1.739438197,1.273790368,1.125695429,1.265618124,1.011294483,1.384885175,0.9465764289,1.199194253,1.045613921
1071,0.613803118312443,0.723291368999139,1.74201831526803,1.58053391656223,2.0612518200284,1.68030880650745,2.2214501646889,1.66352604525462,1.412670245,1.316711306,1.341864496,1.581080586,1.738490971,1.272513692,1.125062874,1.265420406,1.011451252,1.385629843,0.9466860787,1.198460521,1.045189997
1070,0.612885967594008,0.723686966234612,1.73967777853523,1.57855159364018,2.06147651489278,1.67915131306481,2.22101701033254,1.66222245773939,1.412537155,1.316674948,1.342587703,1.581625913,1.739209556,1.271864023,1.12382825,1.264521108,1.010567646,1.384672964,0.9464302292,1.197382569,1.044507216
1069,0.613115255273617,0.723500802829684,1.74020799721256,1.57873180481492,2.06183602667577,1.68063800189022,2.22150430898344,1.66329288326003,1.411331943,1.316626471,1.341927633,1.579913663,1.738868928,1.271667611,1.12369107,1.26537576,1.011294483,1.384152082,0.9475632771,1.196304617,1.044743563
1068,0.610745949250994,0.723617154957764,1.74163201308883,1.57957552076934,2.0608204058888,1.67771772026888,2.22274060370888,1.66310211435536,1.411975216,1.316026566,1.342105565,1.580043321,1.738005693,1.27129745,1.123020409,1.265165286,1.011843174,1.385193845,0.9472099611,1.197328218,1.044537228
1067,0.611854173035769,0.723175016871059,1.74034433915816,1.57919052416878,2.06005644334993,1.67847168388748,2.2227225556107,1.66238143182661,1.411221034,1.315493316,1.342960786,1.580241622,1.737595073,1.270315392,1.122685079,1.26387693,1.011173344,1.384125074,0.9469388824,1.197242163,1.044462198
1066,0.614796698257414,0.723430991552836,1.74018527355496,1.5796410521056,2.06158436842768,1.68044685618409,2.2235166719307,1.66332467807747,1.409986247,1.315759941,1.343465883,1.580218741,1.738574962,1.269922568,1.121823891,1.263532518,1.011102085,1.383797111,0.9471673195,1.198030246,1.043606846
1065,0.614834912870682,0.724780676238568,1.73890517417684,1.57891201598965,2.06234833096655,1.68098843568478,2.22326399855615,1.66241322664406,1.410548186,1.315796299,1.343948021,1.580291197,1.73750175,1.269454202,1.1212142,1.263921576,1.010246982,1.3842061,0.9464241376,1.197944191,1.043104139
1064,0.616707428920819,0.725013380494729,1.73904151612244,1.57907584433031,2.05950818788086,1.67780267391604,2.22369715291251,1.66101425467649,1.410910489,1.315105499,1.343362568,1.580462803,1.737478419,1.268630784,1.121511424,1.263500628,1.009883563,1.384503195,0.9457784221,1.197518445,1.043246698
1063,0.615560990522776,0.726037279221837,1.73845070102484,1.57786351460939,2.05923855404361,1.67830177659315,2.22431078825069,1.65996502570081,1.4118717,1.314850993,1.342771375,1.579947984,1.738486305,1.267852691,1.121244684,1.2633348,1.009876438,1.384283267,0.9457875596,1.196911531,1.043573082
1062,0.615293488229899,0.726619039862239,1.73829920997417,1.57642182521154,2.06044291851665,1.68029818730155,2.22379641745251,1.65891579672513,1.412056549,1.314081417,1.343517541,1.579867901,1.737795716,1.266319169,1.120863627,1.262626842,1.009612781,1.384804149,0.9465886123,1.196010218,1.042987841
1061,0.619153164169978,0.725292625602122,1.73746600919551,1.57575832043185,2.06188096564865,1.6824538860984,2.22542074628886,1.65895818981506,1.412507579,1.313826912,1.344441638,1.579917476,1.737263777,1.265971671,1.120505434,1.262658732,1.008893069,1.386096707,0.9458271554,1.195498417,1.043280462
1060,0.620834607153776,0.725059921345961,1.73603441876671,1.57438216237027,2.0626898671604,1.67901326338816,2.22653972837612,1.66045254623496,1.412492791,1.314299565,1.344751584,1.580356026,1.737884373,1.265306893,1.120391117,1.262697,1.009527271,1.385047227,0.945656589,1.194882444,1.04332548
1059,0.618618159584225,0.726223442626766,1.73620863347498,1.57400535718674,2.06403803634664,1.67900264418227,2.22659387267067,1.65978485506862,1.412766366,1.31437834,1.344998393,1.579898409,1.737436424,1.265223796,1.120596888,1.261804081,1.00885744,1.383789394,0.9444961288,1.194492932,1.043231692
1058,0.618236013451544,0.727224070928257,1.73546632732671,1.57349748933068,2.06358864661789,1.68131763106755,2.22625998285431,1.65896878808754,1.413616669,1.314160193,1.344918037,1.578925973,1.736638514,1.264090652,1.120307284,1.262639598,1.009256488,1.384306418,0.9443438374,1.19634085,1.043156661
1057,0.616363497401406,0.72899262327508,1.73661008475924,1.5746606705494,2.06305836673797,1.6816999224798,2.22739701303975,1.65897938636002,1.413964184,1.313148231,1.345325558,1.579265372,1.735999253,1.263486308,1.118478211,1.262684244,1.00935625,1.384453036,0.9441336753,1.197011174,1.04322794
1056,0.620528890247631,0.731436017964769,1.73720847440937,1.57515215557139,2.06408297531952,1.68392995571791,2.22792943193611,1.65908536908484,1.413742366,1.313142172,1.345400174,1.579048004,1.736769166,1.262542021,1.118165745,1.261918885,1.008821811,1.384418311,0.9450900651,1.195163255,1.043134151
1055,0.616783858147356,0.73285551392735,1.73523151619818,1.57409546277411,2.06334597616437,1.68277246227527,2.2281369850652,1.65804673838164,1.413882851,1.313711779,1.345118927,1.578815382,1.737889039,1.262217186,1.118714466,1.263003144,1.008494021,1.384047906,0.9448829488,1.194524637,1.042987841
1054,0.618388871904616,0.731459288390385,1.73657221199658,1.5744640765406,2.06460426740486,1.67982032303624,2.23027568469972,1.65859784855069,1.41277376,1.313408796,1.345423133,1.579517061,1.737165788,1.261174693,1.118120018,1.262295187,1.008109225,1.384946909,0.9455042977,1.193967544,1.042590178
1053,0.621102109446652,0.731389477113536,1.73771596942911,1.57403812285487,2.06469414535061,1.67788762756321,2.23137661868881,1.65871442954798,1.4123597,1.313669361,1.346060244,1.579829766,1.736521861,1.261000944,1.11733504,1.261134391,1.00756766,1.384310276,0.9461774255,1.194175887,1.042488886
1052,0.622554264750841,0.732366834989412,1.73539815635391,1.57416099411037,2.06351674426129,1.67988403827162,2.23160221991608,1.65842827619098,1.412441033,1.313039157,1.347322987,1.579128087,1.736713173,1.260804533,1.117487463,1.261300219,1.007218493,1.383619626,0.9456687723,1.193999248,1.042391346
1051,0.623471415469275,0.731668722220929,1.73655706289151,1.5741691855274,2.06467616976146,1.67545582941308,2.2314758832288,1.65786656774946,1.412433639,1.311403052,1.347828083,1.578491237,1.735527973,1.258840415,1.11706068,1.260152179,1.006441775,1.385328889,0.9457997429,1.191825227,1.041824863
1050,0.622592479364109,0.732227212435716,1.73652676468138,1.57425109969774,2.0677859466844,1.67759028979813,2.23263096151243,1.65629802342218,1.412855094,1.311233381,1.347363165,1.57778193,1.735140684,1.25927101,1.116641517,1.259712097,1.006399019,1.384715406,0.9451936233,1.192558959,1.041832366
1049,0.622630693977377,0.73511274521211,1.73632225176298,1.57403812285487,2.06820837302943,1.67884335609383,2.23342507783242,1.656404006147,1.412707215,1.312154448,1.346065984,1.578109889,1.735136018,1.25803966,1.11686253,1.260062887,1.006976214,1.384838874,0.9444260747,1.19272654,1.042185011
1048,0.62622286762458,0.736229725641682,1.73519364343551,1.57324355540265,2.06622207042836,1.67530716053054,2.23306411586879,1.65568332361825,1.411805155,1.311197023,1.345526449,1.577602697,1.736111241,1.258621341,1.116702486,1.258921225,1.006263628,1.383364972,0.9442616,1.192826182,1.041956167
1047,0.624808926933659,0.732506457543108,1.73676157580991,1.57339100090925,2.06561090039726,1.6764009387378,2.23324459685061,1.65550315298606,1.410903095,1.310275957,1.345411654,1.577476852,1.73506136,1.257344665,1.115475483,1.258021928,1.005529665,1.383195204,0.9437011678,1.192391378,1.041813608
1046,0.623051054723326,0.732622809671189,1.73658736110164,1.57199026859656,2.06430767018389,1.67915131306481,2.23261291341425,1.6544433257379,1.410962247,1.310324434,1.345537928,1.576508229,1.735887266,1.256679887,1.116374777,1.258264292,1.005551043,1.384746273,0.9445357245,1.192056217,1.041205858
1045,0.627560379088964,0.735159286063342,1.73529968717098,1.57203122568173,2.0603530405709,1.68258131656915,2.23393042458151,1.65525939271899,1.41149461,1.310651655,1.346484985,1.578102262,1.735150016,1.255078376,1.115406893,1.258404607,1.005251757,1.384510912,0.9439387423,1.191648588,1.041044542
1044,0.626719657597065,0.733786330951993,1.73483006491392,1.57098272430148,2.05949920008628,1.68163620724442,2.23486892568696,1.65545016162366,1.413550123,1.310179002,1.347650152,1.577026862,1.733815501,1.255002833,1.115795571,1.259061541,1.005593798,1.384564929,0.9437224886,1.192110567,1.040706903
1043,0.628362885967594,0.736555511600307,1.73554964740458,1.57076974745861,2.0610720641369,1.68438658157143,2.23520281550332,1.65525939271899,1.414415214,1.309300353,1.347604234,1.576378571,1.734249452,1.254443815,1.115688875,1.257645626,1.004247011,1.384101923,0.9433143477,1.190289824,1.040132917
1042,0.62580250687863,0.737090731389477,1.73464827565312,1.56947550356736,2.06190792903237,1.67986279985983,2.23444479537969,1.65370144666419,1.414703577,1.309076146,1.348447975,1.576336623,1.734753395,1.25471577,1.114751475,1.258162244,1.005173372,1.382566287,0.9434483641,1.191784464,1.039930334
1041,0.619841027208805,0.737812114583576,1.73339089993259,1.56851710777447,2.06575470511046,1.68208221389205,2.23687226458512,1.65451751364528,1.412921639,1.308548956,1.347983056,1.576233659,1.734473426,1.253552408,1.114759096,1.25798366,1.004389528,1.38439516,0.9428270153,1.192232856,1.040339252
1040,0.62014674411495,0.736695134154004,1.73429227168405,1.56995060575529,2.06890942100627,1.68251760133377,2.23867707440328,1.65526999099147,1.413076912,1.307858156,1.34856277,1.575940022,1.732709626,1.253076487,1.114713369,1.256918534,1.004624681,1.385641418,0.9435245098,1.189619501,1.040245463
1039,0.62358605930908,0.73844041607521,1.73364086016619,1.56957380057176,2.06994301738239,1.68359014112925,2.239741912196,1.65529118753643,1.412049155,1.307543054,1.349090826,1.576226032,1.734678736,1.251641171,1.113836938,1.257645626,1.005465532,1.385691577,0.9441580419,1.18990937,1.039982855
1038,0.622630693977377,0.740860540339283,1.73490581043925,1.5690659327157,2.06775898330068,1.68416357824762,2.24022921084691,1.65454930846272,1.412699821,1.307870275,1.349664799,1.575978156,1.73329756,1.250696884,1.113562577,1.257811454,1.004439409,1.384804149,0.9422635372,1.189669322,1.039870309
1037,0.625114643839804,0.737695762455495,1.73380750032192,1.56801743133545,2.06966439575057,1.68305918083446,2.23836123268511,1.65326691749245,1.4128477,1.307579412,1.349733676,1.575478591,1.734450096,1.250628895,1.114256101,1.25686751,1.002850343,1.384923759,0.9433478518,1.190285295,1.039161268
1036,0.625191073066341,0.737160542666325,1.73302732141099,1.5665757419376,2.07444590246445,1.68443967760091,2.24104137526508,1.65312913995019,1.414001153,1.306319004,1.349504087,1.576603566,1.733535533,1.250107649,1.113958876,1.256880266,1.003277894,1.384885175,0.9433904934,1.189162051,1.039686484
1035,0.624159278508101,0.737532869476183,1.73220169518486,1.56632180800957,2.07210907587496,1.68163620724442,2.24022921084691,1.65287478141063,1.413771941,1.306876492,1.350164156,1.576267981,1.732606971,1.24923135,1.113867423,1.255062536,1.00316388,1.383928296,0.943554968,1.190194711,1.039296323
1034,0.623509630082544,0.736113373513602,1.73240620810326,1.56676414452936,2.0673904837231,1.67913007465302,2.240436763976,1.65194213343225,1.413320912,1.306464436,1.350491322,1.575978156,1.732821614,1.249344665,1.114553325,1.254903086,1.00237291,1.383121894,0.9426960447,1.189701027,1.038988697
1033,0.623089269336594,0.737137272240709,1.73305761962112,1.56792732574808,2.06250112347432,1.67656022682624,2.24093308667599,1.65274760214085,1.412381882,1.306543211,1.349808293,1.576130695,1.73161775,1.249065156,1.11498773,1.256255222,1.002893098,1.385980955,0.9422087123,1.189922958,1.038343431
1032,0.626031794558239,0.737625951178647,1.73420137705365,1.56732935230466,2.06617713145548,1.67762214741582,2.24119478409963,1.65264161941604,1.412367094,1.306403839,1.350927542,1.576412893,1.731995707,1.248294618,1.113402533,1.25533679,1.002144883,1.385687718,0.9423396829,1.190421171,1.039705241
1031,0.628171812901253,0.737463058199334,1.73494368320192,1.56762424331785,2.06985313943664,1.68292113115781,2.24188963587962,1.65196332997721,1.412818124,1.306131155,1.350606116,1.573312537,1.730549204,1.247274788,1.112899538,1.255311278,1.003171006,1.385294163,0.9423792786,1.190566106,1.039521416
1030,0.627483949862427,0.737556139901799,1.73362571106112,1.5665511676865,2.07156980820046,1.68893160169483,2.24258448765961,1.65165598007525,1.413986366,1.305803934,1.349888649,1.575695959,1.731440437,1.246542021,1.112762358,1.254673478,1.002900224,1.386015681,0.9418493046,1.189320573,1.038954933
1029,0.629432895139101,0.736695134154004,1.73264101923179,1.56502756411832,2.07494921896065,1.69191559855154,2.24212426115598,1.65019341847279,1.413202609,1.304531407,1.350772569,1.577373888,1.73370818,1.245620397,1.112099319,1.25556002,1.00278621,1.386721765,0.9406705694,1.189266223,1.038958684
1028,0.625573219199022,0.739208340120541,1.73408018421312,1.56482277869249,2.07323255019683,1.68915460501864,2.24177232324144,1.65020401674527,1.414400426,1.304422333,1.353952383,1.577732355,1.731841725,1.244970727,1.113036719,1.254386468,1.002344407,1.38809149,0.9426351281,1.188437377,1.03892492
1027,0.628515744420666,0.737183813091941,1.73382264942699,1.56576479165131,2.07254049001456,1.69078996272659,2.24284618508325,1.65030999947009,1.413572305,1.303543684,1.354313987,1.576622634,1.733129579,1.244948064,1.111954517,1.254201506,1.002123505,1.387443282,0.9409020523,1.189184697,1.039063727
1026,0.630693977376949,0.736508970749075,1.73401958779285,1.56429033658533,2.06848699466125,1.69273327740552,2.24398321526869,1.65004504265805,1.413875457,1.304373856,1.352373955,1.576744665,1.731491764,1.244056657,1.11251086,1.254788282,1.00208075,1.386783499,0.9408259066,1.187409246,1.037484328
1025,0.635241516355854,0.737835385009192,1.73171692382273,1.56370055455893,2.06847800686667,1.68956875404857,2.24238595857961,1.64983307720842,1.41374976,1.304428393,1.350491322,1.576962033,1.731650413,1.244109537,1.113493987,1.253461659,1.001574814,1.383569467,0.9402593827,1.189293398,1.037334266
1024,0.636579027820238,0.734670607125404,1.73116398148779,1.56406916832543,2.07133612554151,1.68021323365439,2.24360420520688,1.6498966668433,1.413853275,1.305549429,1.350009184,1.575661638,1.729909944,1.242455146,1.112907159,1.253525439,1.001638947,1.385830478,0.9399212958,1.189189226,1.037855731
1023,0.633942219504739,0.732064319456403,1.73192143674112,1.56446235634302,2.06913411587065,1.67955484288885,2.24558949600686,1.648635472418,1.413638851,1.302780168,1.350726651,1.577301432,1.72991461,1.243565628,1.112465133,1.252964175,1.000427551,1.384522487,0.9404360407,1.188201858,1.038223382
1022,0.632642922653623,0.731994508179555,1.73220926973739,1.5641101254106,2.07044633387859,1.68063800189022,2.24655506925958,1.64786179852684,1.414563092,1.301562178,1.351455597,1.578807755,1.731109141,1.243399433,1.112320332,1.252300863,1.001311158,1.38570701,0.9395710257,1.186127479,1.037761942
